review_id,order_id,customer_id,product_id,rating,review_text,review_date,helpful_votes
REV000606,ORD000607,CUST00456,PROD0002,3,"Average, could be better.",2023-03-29,93
REV007458,ORD007459,CUST00151,PROD0021,5,Excellent product!,2022-11-21,63
REV006555,ORD006556,CUST01575,PROD0133,2,Disappointed with quality.,2023-11-07,45
REV000036,ORD000037,CUST00550,PROD0086,5,Excellent product!,2024-03-30,110
REV002295,ORD002296,CUST01659,PROD0092,5,Excellent product!,2023-09-06,60
REV004703,ORD004704,CUST00551,PROD0123,4,"Very good, happy with purchase.",2023-07-22,10
REV002906,ORD002907,CUST01699,PROD0007,4,"Very good, happy with purchase.",2022-07-21,44
REV003145,ORD003146,CUST01810,PROD0045,5,Excellent product!,2023-07-02,48
REV005839,ORD005840,CUST00631,PROD0001,5,Excellent product!,2024-02-18,0
REV007673,ORD007674,CUST00039,PROD0120,5,Excellent product!,2024-03-11,74
REV000785,ORD000786,CUST00750,PROD0135,5,Excellent product!,2023-10-04,86
REV005412,ORD005413,CUST00810,PROD0026,3,"Average, could be better.",2023-12-02,23
REV005383,ORD005384,CUST01917,PROD0099,5,Excellent product!,2024-03-29,22
REV001321,ORD001322,CUST01596,PROD0097,3,"Average, could be better.",2023-12-05,103
REV001046,ORD001047,CUST00709,PROD0045,4,"Very good, happy with purchase.",2024-02-19,132
REV006121,ORD006122,CUST01953,PROD0136,5,,2024-01-06,132
REV001095,ORD001096,CUST00769,PROD0079,3,"Average, could be better.",2023-07-07,33
REV003568,ORD003569,CUST00608,PROD0086,2,,2023-07-11,29
REV000133,ORD000134,CUST00759,PROD0121,3,"Average, could be better.",2023-04-03,74
REV008176,ORD008177,CUST00020,PROD0050,4,"Very good, happy with purchase.",2023-09-29,70
REV004469,ORD004470,CUST01791,PROD0006,5,Excellent product!,2023-02-14,45
REV005979,ORD005980,CUST01002,PROD0071,4,"Very good, happy with purchase.",2022-10-28,36
REV006010,ORD006011,CUST00935,PROD0049,5,Excellent product!,2024-04-06,133
REV007155,ORD007156,CUST01926,PROD0053,3,"Average, could be better.",2023-07-22,130
REV002697,ORD002698,CUST01265,PROD0119,2,Disappointed with quality.,2023-01-03,56
REV004615,ORD004616,CUST00406,PROD0019,3,"Average, could be better.",2023-07-05,83
REV002237,ORD002238,CUST01556,PROD0098,4,,2024-01-26,79
REV007237,ORD007238,CUST01380,PROD0068,4,"Very good, happy with purchase.",2024-01-22,137
REV000958,ORD000959,CUST00835,PROD0092,5,Excellent product!,2022-09-27,88
REV008300,ORD008301,CUST01216,PROD0147,4,,2024-02-25,26
REV003955,ORD003956,CUST00539,PROD0067,4,"Very good, happy with purchase.",2024-03-21,45
REV003321,ORD003322,CUST01077,PROD0147,1,"Terrible, do not buy.",2023-12-19,141
REV007301,ORD007302,CUST01699,PROD0038,1,"Terrible, do not buy.",2022-08-02,20
REV002229,ORD002230,CUST00230,PROD0053,2,Disappointed with quality.,2023-12-27,85
REV001337,ORD001338,CUST01256,PROD0055,5,Excellent product!,2023-03-27,124
REV005999,ORD006000,CUST01257,PROD0108,4,"Very good, happy with purchase.",2023-11-21,22
REV003700,ORD003701,CUST00382,PROD0035,3,"Average, could be better.",2022-06-30,34
REV005541,ORD005542,CUST01110,PROD0149,4,"Very good, happy with purchase.",2023-12-02,19
REV005170,ORD005171,CUST01070,PROD0094,4,"Very good, happy with purchase.",2023-04-25,66
REV003081,ORD003082,CUST01643,PROD0022,2,Disappointed with quality.,2023-09-16,78
REV004543,ORD004544,CUST00417,PROD0049,5,Excellent product!,2022-07-17,78
REV002032,ORD002033,CUST00064,PROD0064,5,Excellent product!,2023-11-27,113
REV006988,ORD006989,CUST00451,PROD0102,4,"Very good, happy with purchase.",2024-01-15,90
REV006551,ORD006552,CUST00678,PROD0056,5,Excellent product!,2022-11-18,77
REV002828,ORD002829,CUST01153,PROD0015,3,"Average, could be better.",2024-01-24,48
REV008237,ORD008238,CUST01234,PROD0086,5,Excellent product!,2024-04-20,150
REV005547,ORD005548,CUST00667,PROD0073,5,Excellent product!,2023-04-02,16
REV002999,ORD003000,CUST00066,PROD0139,4,"Very good, happy with purchase.",2024-03-23,6
REV005318,ORD005319,CUST00443,PROD0073,3,"Average, could be better.",2023-12-13,139
REV004732,ORD004733,CUST01274,PROD0121,4,"Very good, happy with purchase.",2023-04-10,17
REV002938,ORD002939,CUST01594,PROD0024,3,"Average, could be better.",2023-03-20,39
REV006739,ORD006740,CUST01381,PROD0133,1,"Terrible, do not buy.",2023-09-13,64
REV005621,ORD005622,CUST01888,PROD0134,5,Excellent product!,2024-01-07,50
REV001474,ORD001475,CUST00919,PROD0032,1,"Terrible, do not buy.",2023-06-26,125
REV003166,ORD003167,CUST01297,PROD0136,3,"Average, could be better.",2023-01-29,35
REV006606,ORD006607,CUST01872,PROD0050,5,Excellent product!,2024-04-11,150
REV006592,ORD006593,CUST00130,PROD0099,5,Excellent product!,2024-03-18,94
REV008010,ORD008011,CUST00522,PROD0046,2,Disappointed with quality.,2023-11-26,147
REV008457,ORD008458,CUST01872,PROD0127,5,Excellent product!,2023-07-23,31
REV002166,ORD002167,CUST01514,PROD0008,5,Excellent product!,2023-06-04,47
REV001011,ORD001012,CUST00610,PROD0114,2,Disappointed with quality.,2024-03-27,85
REV007140,ORD007141,CUST00205,PROD0048,4,"Very good, happy with purchase.",2024-03-25,82
REV002942,ORD002943,CUST00680,PROD0113,5,Excellent product!,2024-02-25,125
REV000775,ORD000776,CUST00255,PROD0005,5,Excellent product!,2024-02-01,135
REV004949,ORD004950,CUST00983,PROD0090,3,"Average, could be better.",2024-02-22,131
REV001124,ORD001125,CUST00977,PROD0015,3,"Average, could be better.",2024-02-13,67
REV000372,ORD000373,CUST00919,PROD0015,5,Excellent product!,2023-05-13,45
REV001285,ORD001286,CUST01752,PROD0087,5,Excellent product!,2024-03-18,118
REV002982,ORD002983,CUST00013,PROD0028,5,Excellent product!,2023-05-02,73
REV004237,ORD004238,CUST01863,PROD0046,5,Excellent product!,2023-10-26,50
REV007662,ORD007663,CUST01702,PROD0096,5,Excellent product!,2024-01-23,48
REV001147,ORD001148,CUST00684,PROD0037,5,Excellent product!,2023-02-01,148
REV008133,ORD008134,CUST01850,PROD0073,5,Excellent product!,2023-09-20,144
REV007069,ORD007070,CUST01451,PROD0089,5,Excellent product!,2024-01-31,28
REV000017,ORD000018,CUST01543,PROD0099,3,"Average, could be better.",2024-03-10,119
REV001363,ORD001364,CUST00290,PROD0074,5,Excellent product!,2023-06-27,6
REV006225,ORD006226,CUST01671,PROD0138,3,"Average, could be better.",2023-12-08,143
REV007875,ORD007876,CUST00658,PROD0026,1,"Terrible, do not buy.",2023-07-07,11
REV004464,ORD004465,CUST00209,PROD0037,4,"Very good, happy with purchase.",2023-09-22,20
REV001615,ORD001616,CUST01618,PROD0127,4,"Very good, happy with purchase.",2023-11-25,93
REV007713,ORD007714,CUST01629,PROD0088,1,"Terrible, do not buy.",2024-02-19,58
REV008313,ORD008314,CUST00676,PROD0094,5,Excellent product!,2023-03-21,136
REV007762,ORD007763,CUST00151,PROD0106,5,Excellent product!,2023-09-04,30
REV006011,ORD006012,CUST00013,PROD0095,5,Excellent product!,2023-05-02,84
REV007392,ORD007393,CUST01539,PROD0085,5,Excellent product!,2024-01-25,117
REV003772,ORD003773,CUST00257,PROD0053,4,"Very good, happy with purchase.",2024-03-07,59
REV000806,ORD000807,CUST01014,PROD0019,3,"Average, could be better.",2024-01-01,131
REV006194,ORD006195,CUST01584,PROD0087,3,"Average, could be better.",2023-03-02,107
REV008352,ORD008353,CUST01742,PROD0141,4,"Very good, happy with purchase.",2023-12-26,84
REV004739,ORD004740,CUST00714,PROD0133,5,Excellent product!,2024-01-03,91
REV007203,ORD007204,CUST01695,PROD0041,4,"Very good, happy with purchase.",2024-04-12,120
REV008291,ORD008292,CUST01804,PROD0034,4,"Very good, happy with purchase.",2024-03-07,87
REV007272,ORD007273,CUST00518,PROD0066,3,"Average, could be better.",2022-09-11,95
REV008442,ORD008443,CUST00271,PROD0088,4,"Very good, happy with purchase.",2023-01-05,75
REV006228,ORD006229,CUST00379,PROD0106,2,Disappointed with quality.,2024-02-29,80
REV005600,ORD005601,CUST01951,PROD0014,5,Excellent product!,2024-02-08,92
REV005941,ORD005942,CUST01512,PROD0132,1,"Terrible, do not buy.",2023-02-11,86
REV000713,ORD000714,CUST01827,PROD0035,4,,2024-04-01,35
REV001769,ORD001770,CUST00958,PROD0061,2,Disappointed with quality.,2024-03-09,108
REV003885,ORD003886,CUST00425,PROD0100,5,Excellent product!,2022-12-17,20
REV004025,ORD004026,CUST00208,PROD0011,4,"Very good, happy with purchase.",2023-12-10,62
REV002134,ORD002135,CUST00523,PROD0013,2,Disappointed with quality.,2023-06-01,70
REV006343,ORD006344,CUST00643,PROD0077,4,"Very good, happy with purchase.",2024-01-02,80
REV000361,ORD000362,CUST00923,PROD0035,5,Excellent product!,2023-10-12,123
REV002127,ORD002128,CUST00858,PROD0040,5,Excellent product!,2024-01-12,69
REV005336,ORD005337,CUST01558,PROD0124,3,"Average, could be better.",2023-01-18,75
REV004942,ORD004943,CUST01903,PROD0054,5,Excellent product!,2023-12-23,147
REV005640,ORD005641,CUST00082,PROD0121,1,"Terrible, do not buy.",2024-03-27,40
REV004566,ORD004567,CUST01817,PROD0041,3,"Average, could be better.",2024-03-18,21
REV005809,ORD005810,CUST01120,PROD0099,4,"Very good, happy with purchase.",2022-09-14,11
REV003365,ORD003366,CUST01187,PROD0023,3,"Average, could be better.",2024-01-24,131
REV004788,ORD004789,CUST00769,PROD0026,5,Excellent product!,2023-06-05,50
REV002069,ORD002070,CUST01719,PROD0041,5,Excellent product!,2022-11-29,144
REV006905,ORD006906,CUST01257,PROD0043,1,"Terrible, do not buy.",2023-11-09,135
REV001641,ORD001642,CUST01599,PROD0141,3,"Average, could be better.",2023-08-08,147
REV003514,ORD003515,CUST00924,PROD0099,4,"Very good, happy with purchase.",2023-10-03,143
REV007000,ORD007001,CUST01927,PROD0080,4,"Very good, happy with purchase.",2024-02-13,67
REV003564,ORD003565,CUST00642,PROD0043,5,Excellent product!,2023-08-22,132
REV004461,ORD004462,CUST00850,PROD0062,5,Excellent product!,2024-03-15,93
REV004779,ORD004780,CUST01424,PROD0064,5,Excellent product!,2024-02-18,117
REV005528,ORD005529,CUST01962,PROD0035,3,"Average, could be better.",2023-10-05,140
REV003633,ORD003634,CUST01009,PROD0116,5,Excellent product!,2024-03-13,110
REV008271,ORD008272,CUST00278,PROD0081,3,"Average, could be better.",2023-10-03,76
REV004325,ORD004326,CUST01364,PROD0136,5,Excellent product!,2023-11-07,133
REV001922,ORD001923,CUST00987,PROD0113,1,"Terrible, do not buy.",2023-12-10,14
REV007843,ORD007844,CUST01154,PROD0115,4,"Very good, happy with purchase.",2024-03-01,6
REV005915,ORD005916,CUST00481,PROD0048,2,Disappointed with quality.,2023-09-04,35
REV008199,ORD008200,CUST01981,PROD0086,4,"Very good, happy with purchase.",2024-03-05,61
REV002676,ORD002677,CUST01122,PROD0141,5,Excellent product!,2024-02-07,8
REV003565,ORD003566,CUST00956,PROD0004,5,Excellent product!,2023-07-09,55
REV001506,ORD001507,CUST01090,PROD0097,5,Excellent product!,2023-10-23,28
REV005359,ORD005360,CUST01183,PROD0117,4,"Very good, happy with purchase.",2022-09-19,98
REV001540,ORD001541,CUST00312,PROD0128,3,"Average, could be better.",2022-05-24,106
REV002769,ORD002770,CUST01318,PROD0070,5,Excellent product!,2024-03-31,74
REV002392,ORD002393,CUST00131,PROD0134,5,Excellent product!,2022-05-13,33
REV007886,ORD007887,CUST01424,PROD0080,3,"Average, could be better.",2024-01-23,89
REV000138,ORD000139,CUST01083,PROD0101,5,Excellent product!,2024-02-04,21
REV007231,ORD007232,CUST01132,PROD0001,5,Excellent product!,2024-03-31,123
REV006396,ORD006397,CUST01488,PROD0149,5,Excellent product!,2023-11-04,76
REV003149,ORD003150,CUST00180,PROD0137,4,,2022-07-08,70
REV000635,ORD000636,CUST01846,PROD0095,5,Excellent product!,2022-12-13,81
REV004215,ORD004216,CUST01907,PROD0016,4,"Very good, happy with purchase.",2023-12-31,128
REV004047,ORD004048,CUST00815,PROD0107,5,Excellent product!,2024-04-09,19
REV006130,ORD006131,CUST01270,PROD0128,4,"Very good, happy with purchase.",2023-12-28,58
REV005368,ORD005369,CUST01171,PROD0035,5,Excellent product!,2023-06-21,128
REV007044,ORD007045,CUST00681,PROD0128,5,Excellent product!,2024-03-01,105
REV005636,ORD005637,CUST01945,PROD0008,3,"Average, could be better.",2024-02-02,26
REV000442,ORD000443,CUST01746,PROD0099,5,Excellent product!,2023-09-08,8
REV005009,ORD005010,CUST00706,PROD0064,4,,2022-10-17,44
REV004212,ORD004213,CUST00757,PROD0140,3,"Average, could be better.",2023-05-02,32
REV005156,ORD005157,CUST01388,PROD0090,4,"Very good, happy with purchase.",2024-01-26,112
REV001360,ORD001361,CUST00848,PROD0150,1,"Terrible, do not buy.",2023-08-13,82
REV006031,ORD006032,CUST00235,PROD0067,5,Excellent product!,2023-09-17,70
REV000377,ORD000378,CUST00332,PROD0007,4,"Very good, happy with purchase.",2022-10-25,144
REV008290,ORD008291,CUST01874,PROD0094,5,Excellent product!,2024-02-26,83
REV006778,ORD006779,CUST01101,PROD0011,3,"Average, could be better.",2022-11-04,132
REV003144,ORD003145,CUST01435,PROD0119,5,Excellent product!,2023-05-27,123
REV006967,ORD006968,CUST00456,PROD0039,4,"Very good, happy with purchase.",2022-08-19,106
REV006966,ORD006967,CUST00617,PROD0093,4,"Very good, happy with purchase.",2024-03-08,79
REV003381,ORD003382,CUST00627,PROD0024,5,Excellent product!,2022-06-20,78
REV000285,ORD000286,CUST00322,PROD0024,4,"Very good, happy with purchase.",2023-09-16,55
REV006826,ORD006827,CUST01736,PROD0065,5,Excellent product!,2023-01-13,53
REV006881,ORD006882,CUST01860,PROD0097,1,"Terrible, do not buy.",2022-11-24,46
REV005934,ORD005935,CUST01253,PROD0036,4,"Very good, happy with purchase.",2024-03-16,82
REV003830,ORD003831,CUST00741,PROD0079,5,Excellent product!,2023-01-06,5
REV005485,ORD005486,CUST00565,PROD0144,5,Excellent product!,2023-12-03,36
REV002572,ORD002573,CUST01930,PROD0041,4,"Very good, happy with purchase.",2023-01-15,74
REV006717,ORD006718,CUST01959,PROD0143,5,Excellent product!,2023-02-05,115
REV003198,ORD003199,CUST01043,PROD0101,4,"Very good, happy with purchase.",2024-03-30,131
REV005668,ORD005669,CUST00895,PROD0146,4,"Very good, happy with purchase.",2024-03-12,31
REV005692,ORD005693,CUST01804,PROD0006,4,"Very good, happy with purchase.",2024-01-18,57
REV001979,ORD001980,CUST00436,PROD0005,5,Excellent product!,2022-06-17,32
REV000752,ORD000753,CUST00592,PROD0087,4,"Very good, happy with purchase.",2024-01-29,101
REV008149,ORD008150,CUST00121,PROD0048,4,"Very good, happy with purchase.",2023-12-28,122
REV001335,ORD001336,CUST01381,PROD0046,5,Excellent product!,2023-06-02,20
REV006912,ORD006913,CUST00112,PROD0119,2,Disappointed with quality.,2023-07-13,20
REV008356,ORD008357,CUST01698,PROD0105,2,Disappointed with quality.,2023-11-12,123
REV008069,ORD008070,CUST00224,PROD0039,1,"Terrible, do not buy.",2023-08-15,75
REV000256,ORD000257,CUST01792,PROD0085,4,"Very good, happy with purchase.",2023-10-29,126
REV008302,ORD008303,CUST00397,PROD0002,4,"Very good, happy with purchase.",2023-12-26,119
REV006406,ORD006407,CUST01787,PROD0118,2,Disappointed with quality.,2023-05-22,78
REV001020,ORD001021,CUST01075,PROD0150,4,"Very good, happy with purchase.",2023-08-08,97
REV005106,ORD005107,CUST01048,PROD0085,4,"Very good, happy with purchase.",2023-05-04,148
REV001504,ORD001505,CUST00382,PROD0062,5,Excellent product!,2023-10-03,132
REV006485,ORD006486,CUST01326,PROD0009,5,Excellent product!,2023-07-09,79
REV001974,ORD001975,CUST00522,PROD0075,5,Excellent product!,2024-03-24,97
REV005347,ORD005348,CUST01994,PROD0085,2,Disappointed with quality.,2023-04-14,45
REV007022,ORD007023,CUST01838,PROD0065,2,Disappointed with quality.,2023-09-18,17
REV004120,ORD004121,CUST00714,PROD0041,5,Excellent product!,2024-02-27,25
REV003068,ORD003069,CUST00377,PROD0113,5,Excellent product!,2023-03-06,28
REV006562,ORD006563,CUST01761,PROD0080,3,"Average, could be better.",2023-10-24,65
REV006949,ORD006950,CUST00177,PROD0143,3,"Average, could be better.",2024-01-30,63
REV004651,ORD004652,CUST01031,PROD0103,5,Excellent product!,2023-11-08,143
REV006519,ORD006520,CUST01112,PROD0145,4,,2024-04-01,142
REV007542,ORD007543,CUST01491,PROD0024,4,"Very good, happy with purchase.",2024-03-29,115
REV006539,ORD006540,CUST01281,PROD0129,3,"Average, could be better.",2024-02-10,97
REV000812,ORD000813,CUST00438,PROD0039,5,Excellent product!,2023-05-07,59
REV000970,ORD000971,CUST00501,PROD0019,5,Excellent product!,2024-04-16,77
REV002863,ORD002864,CUST01422,PROD0144,5,Excellent product!,2024-02-27,50
REV007787,ORD007788,CUST00187,PROD0066,5,Excellent product!,2022-10-29,31
REV001668,ORD001669,CUST00805,PROD0134,4,"Very good, happy with purchase.",2023-09-17,131
REV006267,ORD006268,CUST00099,PROD0060,5,Excellent product!,2024-02-12,0
REV005784,ORD005785,CUST00485,PROD0145,4,"Very good, happy with purchase.",2023-09-16,63
REV005862,ORD005863,CUST00122,PROD0115,3,"Average, could be better.",2024-02-09,125
REV006487,ORD006488,CUST00773,PROD0138,5,Excellent product!,2023-04-15,108
REV007424,ORD007425,CUST01198,PROD0078,4,"Very good, happy with purchase.",2022-11-13,56
REV003242,ORD003243,CUST01140,PROD0026,4,"Very good, happy with purchase.",2024-01-27,148
REV003792,ORD003793,CUST01284,PROD0078,5,Excellent product!,2023-09-07,109
REV006535,ORD006536,CUST01525,PROD0024,5,Excellent product!,2023-04-07,31
REV003760,ORD003761,CUST00025,PROD0142,4,,2024-04-17,112
REV003832,ORD003833,CUST00500,PROD0105,1,"Terrible, do not buy.",2022-11-22,115
REV007275,ORD007276,CUST01958,PROD0142,4,"Very good, happy with purchase.",2023-01-21,9
REV002177,ORD002178,CUST00939,PROD0076,5,Excellent product!,2023-09-29,26
REV004300,ORD004301,CUST00069,PROD0145,4,,2024-01-14,68
REV000983,ORD000984,CUST00768,PROD0033,5,Excellent product!,2023-11-08,51
REV001042,ORD001043,CUST01921,PROD0098,2,Disappointed with quality.,2024-03-01,135
REV004640,ORD004641,CUST00110,PROD0136,4,"Very good, happy with purchase.",2023-12-14,33
REV004075,ORD004076,CUST01256,PROD0031,4,"Very good, happy with purchase.",2023-05-22,23
REV006036,ORD006037,CUST00206,PROD0046,3,"Average, could be better.",2022-11-20,121
REV000274,ORD000275,CUST00667,PROD0058,5,Excellent product!,2023-11-14,79
REV001579,ORD001580,CUST00325,PROD0126,5,Excellent product!,2024-02-08,39
REV000726,ORD000727,CUST01196,PROD0019,3,"Average, could be better.",2024-04-13,37
REV000051,ORD000052,CUST01945,PROD0024,4,"Very good, happy with purchase.",2024-01-10,19
REV001510,ORD001511,CUST00977,PROD0043,5,Excellent product!,2024-03-19,68
REV007232,ORD007233,CUST00368,PROD0078,4,"Very good, happy with purchase.",2023-08-12,7
REV008228,ORD008229,CUST01550,PROD0090,5,Excellent product!,2024-01-15,90
REV002314,ORD002315,CUST01958,PROD0121,3,,2023-05-20,146
REV007438,ORD007439,CUST00377,PROD0058,3,"Average, could be better.",2024-03-09,19
REV004666,ORD004667,CUST00356,PROD0067,3,"Average, could be better.",2024-03-18,18
REV007049,ORD007050,CUST01513,PROD0014,2,Disappointed with quality.,2024-04-07,18
REV001307,ORD001308,CUST00221,PROD0117,4,"Very good, happy with purchase.",2024-02-17,40
REV000887,ORD000888,CUST01415,PROD0142,5,Excellent product!,2024-03-08,12
REV001838,ORD001839,CUST01237,PROD0134,2,Disappointed with quality.,2023-09-30,15
REV000827,ORD000828,CUST01237,PROD0054,3,"Average, could be better.",2024-02-09,82
REV006829,ORD006830,CUST01832,PROD0031,3,"Average, could be better.",2024-02-28,142
REV004798,ORD004799,CUST00501,PROD0004,5,Excellent product!,2022-10-16,42
REV001088,ORD001089,CUST00330,PROD0114,5,Excellent product!,2023-05-22,2
REV008030,ORD008031,CUST00517,PROD0140,5,Excellent product!,2024-04-19,78
REV003376,ORD003377,CUST00848,PROD0141,1,"Terrible, do not buy.",2024-04-11,106
REV004887,ORD004888,CUST00354,PROD0023,5,Excellent product!,2024-01-20,145
REV007563,ORD007564,CUST00629,PROD0001,5,Excellent product!,2024-04-03,90
